attribute,value,idf
horsepower,65.0,1.2176939225474857
horsepower,65.0,1.2176939225474857
horsepower,65.0,1.2176939225474857
horsepower,65.0,1.2176939225474857
horsepower,66.0,1.1803974955635217
horsepower,67.0,1.1454413410614743
horsepower,67.0,1.1454413410614743
horsepower,67.0,1.1454413410614743
horsepower,67.0,1.1454413410614743
horsepower,67.0,1.1454413410614743
horsepower,67.0,1.1454413410614743
horsepower,67.0,1.1454413410614743
horsepower,67.0,1.1454413410614743
horsepower,67.0,1.1454413410614743
horsepower,67.0,1.1454413410614743
horsepower,67.0,1.1454413410614743
horsepower,68.0,1.1127584141239801
horsepower,68.0,1.1127584141239801
horsepower,68.0,1.1127584141239801
horsepower,68.0,1.1127584141239801
horsepower,68.0,1.1127584141239801
horsepower,68.0,1.1127584141239801
horsepower,69.0,1.0822795176423745
horsepower,69.0,1.0822795176423745
horsepower,69.0,1.0822795176423745
horsepower,70.0,1.0539344457516322
horsepower,70.0,1.0539344457516322
horsepower,70.0,1.0539344457516322
horsepower,70.0,1.0539344457516322
horsepower,70.0,1.0539344457516322
horsepower,70.0,1.0539344457516322
horsepower,70.0,1.0539344457516322
horsepower,70.0,1.0539344457516322
horsepower,70.0,1.0539344457516322
horsepower,70.0,1.0539344457516322
horsepower,70.0,1.0539344457516322
horsepower,70.0,1.0539344457516322
horsepower,71.0,1.0276532185496576
horsepower,71.0,1.0276532185496576
horsepower,71.0,1.0276532185496576
horsepower,71.0,1.0276532185496576
horsepower,71.0,1.0276532185496576
horsepower,72.0,1.0033673699926124
horsepower,72.0,1.0033673699926124
horsepower,72.0,1.0033673699926124
horsepower,72.0,1.0033673699926124
horsepower,72.0,1.0033673699926124
horsepower,72.0,1.0033673699926124
horsepower,74.0,0.9605232668032542
horsepower,74.0,0.9605232668032542
horsepower,74.0,0.9605232668032542
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,75.0,0.9418471051032157
horsepower,76.0,0.9249327348335463
horsepower,76.0,0.9249327348335463
horsepower,76.0,0.9249327348335463
horsepower,77.0,0.9097373060917474
horsepower,78.0,0.8962258101716987
horsepower,78.0,0.8962258101716987
horsepower,78.0,0.8962258101716987
horsepower,78.0,0.8962258101716987
horsepower,78.0,0.8962258101716987
horsepower,78.0,0.8962258101716987
horsepower,79.0,0.8843715059998306
horsepower,79.0,0.8843715059998306
horsepower,80.0,0.8741560899716844
horsepower,80.0,0.8741560899716844
horsepower,80.0,0.8741560899716844
horsepower,80.0,0.8741560899716844
horsepower,80.0,0.8741560899716844
horsepower,80.0,0.8741560899716844
horsepower,80.0,0.8741560899716844
horsepower,81.0,0.8655696027452437
horsepower,81.0,0.8655696027452437
horsepower,82.0,0.8586100785670571
horsepower,83.0,0.853282954287023
horsepower,83.0,0.853282954287023
horsepower,83.0,0.853282954287023
horsepower,83.0,0.853282954287023
horsepower,84.0,0.8496002655351046
horsepower,84.0,0.8496002655351046
horsepower,84.0,0.8496002655351046
horsepower,84.0,0.8496002655351046
horsepower,84.0,0.8496002655351046
horsepower,84.0,0.8496002655351046
horsepower,85.0,0.8475796658896724
horsepower,85.0,0.8475796658896724
horsepower,85.0,0.8475796658896724
horsepower,85.0,0.8475796658896724
horsepower,85.0,0.8475796658896724
horsepower,85.0,0.8475796658896724
horsepower,85.0,0.8475796658896724
horsepower,85.0,0.8475796658896724
horsepower,85.0,0.8475796658896724
horsepower,86.0,0.8472433107560191
horsepower,86.0,0.8472433107560191
horsepower,86.0,0.8472433107560191
horsepower,86.0,0.8472433107560191
horsepower,86.0,0.8472433107560191
horsepower,87.0,0.8486166508196299
horsepower,87.0,0.8486166508196299
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,88.0,0.8517271803055115
horsepower,89.0,0.8566031830421625
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,90.0,0.8632725148474739
horsepower,91.0,0.8717614544874703
horsepower,91.0,0.8717614544874703
horsepower,92.0,0.8820936479227304
horsepower,92.0,0.8820936479227304
horsepower,92.0,0.8820936479227304
horsepower,92.0,0.8820936479227304
horsepower,92.0,0.8820936479227304
horsepower,92.0,0.8820936479227304
horsepower,94.0,0.9083636572771315
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,95.0,0.9243276738027638
horsepower,96.0,0.9421860304158461
horsepower,96.0,0.9421860304158461
horsepower,96.0,0.9421860304158461
horsepower,97.0,0.9619373122703831
horsepower,97.0,0.9619373122703831
horsepower,97.0,0.9619373122703831
horsepower,97.0,0.9619373122703831
horsepower,97.0,0.9619373122703831
horsepower,97.0,0.9619373122703831
horsepower,97.0,0.9619373122703831
horsepower,97.0,0.9619373122703831
horsepower,97.0,0.9619373122703831
horsepower,98.0,0.9835734295557279
horsepower,98.0,0.9835734295557279
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,100.0,1.03243204507325
horsepower,102.0,1.0885483942714087
horsepower,103.0,1.1192252040970225
horsepower,105.0,1.185527684157429
horsepower,105.0,1.185527684157429
horsepower,105.0,1.185527684157429
horsepower,105.0,1.185527684157429
horsepower,105.0,1.185527684157429
horsepower,105.0,1.185527684157429
horsepower,105.0,1.185527684157429
horsepower,105.0,1.185527684157429
horsepower,105.0,1.185527684157429
horsepower,105.0,1.185527684157429
horsepower,105.0,1.185527684157429
horsepower,105.0,1.185527684157429
horsepower,107.0,1.257915275462455
horsepower,108.0,1.2961496666236187
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,110.0,1.3760809668557588
horsepower,112.0,1.4595836429177151
horsepower,112.0,1.4595836429177151
horsepower,112.0,1.4595836429177151
horsepower,113.0,1.5021996607635097
horsepower,115.0,1.58799548879313
horsepower,115.0,1.58799548879313
horsepower,115.0,1.58799548879313
horsepower,115.0,1.58799548879313
horsepower,115.0,1.58799548879313
horsepower,116.0,1.6306301591250942
horsepower,120.0,1.7919187048161256
horsepower,120.0,1.7919187048161256
horsepower,120.0,1.7919187048161256
horsepower,120.0,1.7919187048161256
horsepower,122.0,1.8620124988161166
horsepower,125.0,1.9461720045551327
horsepower,125.0,1.9461720045551327
horsepower,125.0,1.9461720045551327
horsepower,129.0,2.0099573917598756
horsepower,129.0,2.0099573917598756
horsepower,130.0,2.016970674397157
horsepower,130.0,2.016970674397157
horsepower,130.0,2.016970674397157
horsepower,130.0,2.016970674397157
horsepower,130.0,2.016970674397157
horsepower,132.0,2.0214190276597868
horsepower,133.0,2.0194742490093196
horsepower,135.0,2.0091761060490843
horsepower,137.0,1.9932260360087497
horsepower,138.0,1.984237049131164
horsepower,139.0,1.9751406451828226
horsepower,139.0,1.9751406451828226
horsepower,140.0,1.9663347189713232
horsepower,140.0,1.9663347189713232
horsepower,140.0,1.9663347189713232
horsepower,140.0,1.9663347189713232
horsepower,140.0,1.9663347189713232
horsepower,140.0,1.9663347189713232
horsepower,140.0,1.9663347189713232
horsepower,142.0,1.9510318235559143
horsepower,145.0,1.9383099778400794
horsepower,145.0,1.9383099778400794
horsepower,145.0,1.9383099778400794
horsepower,145.0,1.9383099778400794
horsepower,145.0,1.9383099778400794
horsepower,145.0,1.9383099778400794
horsepower,145.0,1.9383099778400794
horsepower,148.0,1.9430026477961293
horsepower,149.0,1.9490563234768667
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,150.0,1.95746324306383
horsepower,152.0,1.9813803872487856
horsepower,153.0,1.9968410568316612
horsepower,153.0,1.9968410568316612
horsepower,155.0,2.0344460384882788
horsepower,155.0,2.0344460384882788
horsepower,158.0,2.1059178315132105
horsepower,160.0,2.161908963617731
horsepower,160.0,2.161908963617731
horsepower,165.0,2.3208908349854913
horsepower,165.0,2.3208908349854913
horsepower,165.0,2.3208908349854913
horsepower,165.0,2.3208908349854913
horsepower,167.0,2.3884857849059804
horsepower,170.0,2.4908423376697426
horsepower,170.0,2.4908423376697426
horsepower,170.0,2.4908423376697426
horsepower,170.0,2.4908423376697426
horsepower,170.0,2.4908423376697426
horsepower,175.0,2.660249465150903
horsepower,175.0,2.660249465150903
horsepower,175.0,2.660249465150903
horsepower,175.0,2.660249465150903
horsepower,175.0,2.660249465150903
horsepower,180.0,2.8288937558004648
horsepower,180.0,2.8288937558004648
horsepower,180.0,2.8288937558004648
horsepower,180.0,2.8288937558004648
horsepower,180.0,2.8288937558004648
horsepower,190.0,3.167040301711067
horsepower,190.0,3.167040301711067
horsepower,190.0,3.167040301711067
horsepower,193.0,3.2608361445270058
horsepower,198.0,3.3938829011017115
horsepower,198.0,3.3938829011017115
horsepower,200.0,3.4364393299314004
horsepower,208.0,3.5467456337135017
horsepower,210.0,3.5648138277972015
horsepower,215.0,3.6138629008171264
horsepower,215.0,3.6138629008171264
horsepower,215.0,3.6138629008171264
horsepower,220.0,3.6952986183982466
horsepower,225.0,3.8386928410798675
horsepower,225.0,3.8386928410798675
horsepower,225.0,3.8386928410798675
horsepower,230.0,4.066444615370845
horsepower,335.0,5.9788857649011184
weight,1613.0,2.3696974654419445
weight,1649.0,2.2133683285210575
weight,1755.0,1.8184025545534015
weight,1760.0,1.8021338427068256
weight,1773.0,1.7608128107784522
weight,1795.0,1.6940810145689529
weight,1795.0,1.6940810145689529
weight,1800.0,1.6794712951654243
weight,1800.0,1.6794712951654243
weight,1825.0,1.6094865964319343
weight,1825.0,1.6094865964319343
weight,1834.0,1.5855331440197313
weight,1835.0,1.582911933662255
weight,1835.0,1.582911933662255
weight,1836.0,1.5802987625972178
weight,1845.0,1.5571411882615023
weight,1850.0,1.5445557580000717
weight,1867.0,1.5032509461391725
weight,1875.0,1.4846026485975656
weight,1915.0,1.3988234430509652
weight,1925.0,1.3792935886596531
weight,1937.0,1.356851863977958
weight,1937.0,1.356851863977958
weight,1940.0,1.3514096464752834
weight,1945.0,1.3424879052372858
weight,1950.0,1.3337511912720685
weight,1950.0,1.3337511912720685
weight,1955.0,1.3251986259845496
weight,1963.0,1.3118953121674424
weight,1965.0,1.308642347443869
weight,1965.0,1.308642347443869
weight,1968.0,1.3038173068864407
weight,1970.0,1.3006367964162802
weight,1975.0,1.292811717875801
weight,1975.0,1.292811717875801
weight,1980.0,1.2851661507188186
weight,1985.0,1.2776991163834996
weight,1985.0,1.2776991163834996
weight,1985.0,1.2776991163834996
weight,1985.0,1.2776991163834996
weight,1990.0,1.2704096185360292
weight,1990.0,1.2704096185360292
weight,1995.0,1.263296642760076
weight,2000.0,1.2563591562500465
weight,2003.0,1.252280462555345
weight,2019.0,1.2315783939557703
weight,2020.0,1.2303427863456036
weight,2025.0,1.2242665895891853
weight,2035.0,1.2126196955388928
weight,2045.0,1.201638899565647
weight,2045.0,1.201638899565647
weight,2046.0,1.2005770819848711
weight,2050.0,1.1963952471375006
weight,2051.0,1.1953660970651838
weight,2065.0,1.1816361635304788
weight,2070.0,1.1770361037754116
weight,2074.0,1.173469593782438
weight,2075.0,1.1725936449974643
weight,2085.0,1.1641760556133558
weight,2100.0,1.1526968723335524
weight,2108.0,1.1471257877546397
weight,2110.0,1.1457919300708155
weight,2110.0,1.1457919300708155
weight,2120.0,1.1394712249685246
weight,2123.0,1.1376870888808899
weight,2124.0,1.137103754189417
weight,2125.0,1.1365260869441594
weight,2125.0,1.1365260869441594
weight,2125.0,1.1365260869441594
weight,2126.0,1.1359540743573393
weight,2130.0,1.1337223135768055
weight,2130.0,1.1337223135768055
weight,2130.0,1.1337223135768055
weight,2130.0,1.1337223135768055
weight,2135.0,1.1310582928915756
weight,2144.0,1.1266100011795712
weight,2145.0,1.1261429496815862
weight,2150.0,1.123888291692925
weight,2155.0,1.1217667158441267
weight,2155.0,1.1217667158441267
weight,2155.0,1.1217667158441267
weight,2158.0,1.120556934165368
weight,2160.0,1.1197764998047257
weight,2164.0,1.1182777349726167
weight,2164.0,1.1182777349726167
weight,2171.0,1.1158517869001654
weight,2188.0,1.1109760648513505
weight,2189.0,1.1107329787116664
weight,2190.0,1.1104946565837548
weight,2190.0,1.1104946565837548
weight,2200.0,1.1083701469885137
weight,2202.0,1.1080009038767225
weight,2205.0,1.1074812539037997
weight,2210.0,1.1067053836632659
weight,2215.0,1.1060406015377426
weight,2219.0,1.1055874489133966
weight,2220.0,1.1054849568041898
weight,2220.0,1.1054849568041898
weight,2223.0,1.105203138671284
weight,2226.0,1.1049594753310443
weight,2228.0,1.1048180184283392
weight,2230.0,1.1046932010275272
weight,2234.0,1.1044929728513009
weight,2245.0,1.1042744935858744
weight,2246.0,1.104278270479208
weight,2254.0,1.1044464109088357
weight,2255.0,1.1044844237354747
weight,2264.0,1.104992057480736
weight,2265.0,1.105066549983545
weight,2265.0,1.105066549983545
weight,2265.0,1.105066549983545
weight,2278.0,1.106352627083495
weight,2279.0,1.1064754119144773
weight,2288.0,1.1077280986681366
weight,2290.0,1.1080418266976684
weight,2295.0,1.1088808362327316
weight,2300.0,1.1097963086079905
weight,2300.0,1.1097963086079905
weight,2300.0,1.1097963086079905
weight,2310.0,1.1118483259459766
weight,2320.0,1.1141812844245622
weight,2330.0,1.116778681093928
weight,2335.0,1.1181714227432562
weight,2350.0,1.1227015083293166
weight,2370.0,1.1294883658048844
weight,2372.0,1.130209752987548
weight,2375.0,1.1313054356666903
weight,2379.0,1.1327911053516024
weight,2380.0,1.1331668446417964
weight,2385.0,1.1350707330365641
weight,2395.0,1.13899864184941
weight,2395.0,1.13899864184941
weight,2401.0,1.1414274605602361
weight,2405.0,1.1430748343376773
weight,2408.0,1.1443245246045224
weight,2408.0,1.1443245246045224
weight,2420.0,1.1494370192935526
weight,2430.0,1.153824528691307
weight,2434.0,1.155608834104115
weight,2451.0,1.1633569658015577
weight,2464.0,1.1694373440176162
weight,2472.0,1.173234880019847
weight,2489.0,1.1814201212277498
weight,2490.0,1.1819058102574547
weight,2500.0,1.1867842153868011
weight,2506.0,1.1897279931917581
weight,2511.0,1.1921893628913367
weight,2515.0,1.1941632432884404
weight,2525.0,1.199113817799721
weight,2542.0,1.2075687881436536
weight,2542.0,1.2075687881436536
weight,2545.0,1.2090644738251706
weight,2556.0,1.2145546730129761
weight,2560.0,1.2165528159699295
weight,2565.0,1.219051301554347
weight,2572.0,1.222550080553952
weight,2575.0,1.2240496980285114
weight,2582.0,1.2275487250856905
weight,2585.0,1.2290481594276164
weight,2587.0,1.2300477020521021
weight,2592.0,1.232546202399717
weight,2595.0,1.2340450140312622
weight,2600.0,1.2365424742056452
weight,2605.0,1.239039163397622
weight,2615.0,1.244030042182949
weight,2620.0,1.2465242136527954
weight,2625.0,1.249017575042339
weight,2634.0,1.2535037904881305
weight,2635.0,1.2540021310758491
weight,2635.0,1.2540021310758491
weight,2639.0,1.255995279342226
weight,2640.0,1.256493517991064
weight,2648.0,1.2604789070517834
weight,2660.0,1.2664563684341297
weight,2665.0,1.2689472879582482
weight,2670.0,1.2714386979652594
weight,2670.0,1.2714386979652594
weight,2671.0,1.2719370586061385
weight,2672.0,1.2724354497848942
weight,2678.0,1.2754265449618614
weight,2694.0,1.2834117529917857
weight,2700.0,1.2864108372919145
weight,2702.0,1.287411229448767
weight,2711.0,1.2919179147668705
weight,2720.0,1.2964338183149737
weight,2720.0,1.2964338183149737
weight,2720.0,1.2964338183149737
weight,2725.0,1.2989472120528986
weight,2735.0,1.3039850263206123
weight,2740.0,1.30650995557151
weight,2745.0,1.3090392268936815
weight,2755.0,1.3141117254680874
weight,2774.0,1.323806017103134
weight,2789.0,1.3315171226770224
weight,2790.0,1.332033116899348
weight,2795.0,1.334616785444331
weight,2800.0,1.3372066841407206
weight,2807.0,1.3408431541010124
weight,2815.0,1.345014449544012
weight,2830.0,1.352879974533683
weight,2833.0,1.354459997383482
weight,2835.0,1.3555146163196945
weight,2855.0,1.3661155253070527
weight,2865.0,1.371451813566365
weight,2868.0,1.3730571011003028
weight,2870.0,1.374128384425233
weight,2875.0,1.376810318567623
weight,2890.0,1.3848860622322978
weight,2900.0,1.390292287618054
weight,2901.0,1.3908337879098909
weight,2904.0,1.3924591776877804
weight,2905.0,1.393001262091648
weight,2910.0,1.3957137253260612
weight,2914.0,1.397885984217275
weight,2930.0,1.4065915837626901
weight,2930.0,1.4065915837626901
weight,2933.0,1.408226183021076
weight,2945.0,1.4147689156225607
weight,2945.0,1.4147689156225607
weight,2945.0,1.4147689156225607
weight,2950.0,1.417496167732354
weight,2950.0,1.417496167732354
weight,2957.0,1.421314281694721
weight,2962.0,1.424040886684782
weight,2965.0,1.42567639022036
weight,2979.0,1.433301054659709
weight,2984.0,1.436019819500517
weight,2990.0,1.4392783269687544
weight,3003.0,1.4463198136014719
weight,3012.0,1.451176420315581
weight,3015.0,1.4527914305512653
weight,3021.0,1.4560150931920464
weight,3035.0,1.463500327758872
weight,3039.0,1.4656285829880005
weight,3060.0,1.4767154852777726
weight,3070.0,1.4819386923525095
weight,3085.0,1.4896979905978587
weight,3086.0,1.4902118978497572
weight,3102.0,1.4983741320335735
weight,3121.0,1.5079132782108207
weight,3139.0,1.516790381266019
weight,3140.0,1.5172789211987558
weight,3150.0,1.5221374394679192
weight,3155.0,1.5245484124579505
weight,3158.0,1.525989172867973
weight,3169.0,1.531234920492514
weight,3190.0,1.541092001740131
weight,3193.0,1.5424838660091666
weight,3205.0,1.5480125659158699
weight,3210.0,1.5502985054593343
weight,3211.0,1.5507544872787093
weight,3221.0,1.5552929483232527
weight,3230.0,1.5593459360856514
weight,3233.0,1.5606906598869266
weight,3245.0,1.5660404662583944
weight,3250.0,1.5682567607916251
weight,3264.0,1.5744271991796006
weight,3265.0,1.574866144822815
weight,3270.0,1.5770576526293798
weight,3278.0,1.5805538481634382
weight,3282.0,1.582297769305456
weight,3288.0,1.584909155391393
weight,3302.0,1.590986001315804
weight,3329.0,1.6026768870963974
weight,3336.0,1.6057095974113489
weight,3353.0,1.6130918752593908
weight,3360.0,1.6161420977149628
weight,3365.0,1.6183256647928264
weight,3380.0,1.624905402841047
weight,3381.0,1.6253457936806341
weight,3399.0,1.6333162813383477
weight,3410.0,1.6382323045426532
weight,3410.0,1.6382323045426532
weight,3415.0,1.6404793890901643
weight,3420.0,1.6427347133308607
weight,3425.0,1.6449985421714364
weight,3425.0,1.6449985421714364
weight,3430.0,1.6472711185323738
weight,3432.0,1.6481826485038975
weight,3433.0,1.6486389557633743
weight,3436.0,1.6500100654502659
weight,3439.0,1.6513844881349413
weight,3445.0,1.6541434191569393
weight,3449.0,1.6559902815628913
weight,3459.0,1.6606344049463841
weight,3465.0,1.6634395985572847
weight,3504.0,1.6820171147924632
weight,3520.0,1.6898051068521527
weight,3525.0,1.6922572735634138
weight,3530.0,1.6947177630791623
weight,3535.0,1.6971862759597984
weight,3563.0,1.711141620693205
weight,3570.0,1.7146600066469835
weight,3574.0,1.7166747602591002
weight,3605.0,1.732360985319015
weight,3609.0,1.7343900167371957
weight,3613.0,1.736419148531537
weight,3620.0,1.7399693458500058
weight,3630.0,1.7450360715968714
weight,3632.0,1.746048287686025
weight,3645.0,1.752613845318042
weight,3651.0,1.7556336607669374
weight,3664.0,1.762146070317063
weight,3672.0,1.7661283339505414
weight,3672.0,1.7661283339505414
weight,3693.0,1.7764635120148569
weight,3725.0,1.7917770611034767
weight,3725.0,1.7917770611034767
weight,3730.0,1.794111571073322
weight,3735.0,1.7964283179129688
weight,3755.0,1.805504058778401
weight,3761.0,1.8081629257924696
weight,3777.0,1.8150973017982601
weight,3781.0,1.8167939363279972
weight,3785.0,1.8184752658248615
weight,3820.0,1.8325009562675625
weight,3821.0,1.8328829235588309
weight,3830.0,1.8362722687018396
weight,3840.0,1.8399352752496856
weight,3850.0,1.843489111192571
weight,3870.0,1.8502691030772678
weight,3880.0,1.8534968877826974
weight,3892.0,1.8572306881038851
weight,3897.0,1.858742498347843
weight,3900.0,1.8596374285589652
weight,3907.0,1.8616907794614448
weight,3940.0,1.870756967463211
weight,3940.0,1.870756967463211
weight,3955.0,1.8745798946543806
weight,3962.0,1.8763096118908058
weight,3988.0,1.882487126148685
weight,4042.0,1.8946782352131857
weight,4054.0,1.8974039044753837
weight,4055.0,1.8976330708957678
weight,4060.0,1.898784732265253
weight,4077.0,1.9027917654758237
weight,4080.0,1.9035168562370148
weight,4082.0,1.9040037355614217
weight,4096.0,1.9074995922765239
weight,4098.0,1.9080128403807461
weight,4100.0,1.908529878023732
weight,4129.0,1.916521235590098
weight,4135.0,1.918308080155778
weight,4140.0,1.9198371689339506
weight,4141.0,1.9201475224276878
weight,4154.0,1.9243276692125306
weight,4165.0,1.9280909637667185
weight,4190.0,1.937514819924034
weight,4209.0,1.9455871239698714
weight,4215.0,1.9483155944640786
weight,4215.0,1.9483155944640786
weight,4220.0,1.9506584798051836
weight,4237.0,1.9591155007106904
weight,4257.0,1.9700965717520447
weight,4274.0,1.9803691811866924
weight,4278.0,1.9829175246016064
weight,4294.0,1.9936298960316154
weight,4295.0,1.9943275352221181
weight,4312.0,2.0067085203004025
weight,4325.0,2.0168567515250664
weight,4335.0,2.0250758937172977
weight,4341.0,2.030182889530198
weight,4354.0,2.041707195578328
weight,4360.0,2.047240808528194
weight,4363.0,2.05005900881558
weight,4376.0,2.0626709529774585
weight,4380.0,2.0666832912504307
weight,4382.0,2.0687128740788356
weight,4385.0,2.0717866066570916
weight,4422.0,2.112628228632396
weight,4425.0,2.1161798961658023
weight,4440.0,2.1344837634533618
weight,4456.0,2.1550132879532944
weight,4457.0,2.1563309074216788
weight,4464.0,2.1656680240273043
weight,4464.0,2.1656680240273043
weight,4498.0,2.213847754250764
weight,4499.0,2.215335583565464
weight,4502.0,2.2198232310405195
weight,4615.0,2.414531798802414
weight,4633.0,2.4499676644694866
weight,4638.0,2.460014884225706
weight,4654.0,2.4927511523420445
weight,4657.0,2.498987360271425
weight,4668.0,2.522114927012314
weight,4699.0,2.5894572878264888
weight,4732.0,2.6645396525254426
weight,4735.0,2.6715341639708794
weight,4746.0,2.6974173490633526
weight,4906.0,3.1150381696081557
weight,4951.0,3.246992760235478
weight,4952.0,3.250005558848346
weight,4955.0,3.2590657677275323
weight,4997.0,3.389483607735383
weight,5140.0,3.8932131678321813
acceleration,8.0,4.576023897860231
acceleration,8.5,4.189892554067816
acceleration,8.5,4.189892554067816
acceleration,9.0,3.874717579957929
acceleration,9.5,3.5559413241242694
acceleration,9.5,3.5559413241242694
acceleration,10.0,3.1975285783518284
acceleration,10.0,3.1975285783518284
acceleration,10.0,3.1975285783518284
acceleration,10.0,3.1975285783518284
acceleration,10.5,2.821636753604726
acceleration,11.0,2.4792571095450198
acceleration,11.0,2.4792571095450198
acceleration,11.0,2.4792571095450198
acceleration,11.0,2.4792571095450198
acceleration,11.0,2.4792571095450198
acceleration,11.0,2.4792571095450198
acceleration,11.0,2.4792571095450198
acceleration,11.1,2.4179448932618803
acceleration,11.2,2.3591868426065856
acceleration,11.3,2.3029072371848227
acceleration,11.4,2.2489702285668036
acceleration,11.4,2.2489702285668036
acceleration,11.5,2.1971915938677418
acceleration,11.5,2.1971915938677418
acceleration,11.5,2.1971915938677418
acceleration,11.5,2.1971915938677418
acceleration,11.5,2.1971915938677418
acceleration,11.5,2.1971915938677418
acceleration,11.5,2.1971915938677418
acceleration,11.6,2.147352199175925
acceleration,12.0,1.9625928760387377
acceleration,12.0,1.9625928760387377
acceleration,12.0,1.9625928760387377
acceleration,12.0,1.9625928760387377
acceleration,12.0,1.9625928760387377
acceleration,12.0,1.9625928760387377
acceleration,12.0,1.9625928760387377
acceleration,12.0,1.9625928760387377
acceleration,12.0,1.9625928760387377
acceleration,12.0,1.9625928760387377
acceleration,12.1,1.9189432556243837
acceleration,12.2,1.875964400150318
acceleration,12.2,1.875964400150318
acceleration,12.5,1.7502381453252085
acceleration,12.5,1.7502381453252085
acceleration,12.5,1.7502381453252085
acceleration,12.5,1.7502381453252085
acceleration,12.5,1.7502381453252085
acceleration,12.5,1.7502381453252085
acceleration,12.5,1.7502381453252085
acceleration,12.5,1.7502381453252085
acceleration,12.6,1.7093363670993027
acceleration,12.6,1.7093363670993027
